id,contract_nr,start_date,establishment_address_id,language_id,language,lang_short,establishment_name,GeenRefreshTrainingen,QGuardContractNummer,company_address,Landcode,Zipcode,lat,lon,refresh_hours,open_hours_not_linked_to_refresh,total_hours_to_perform,orig_consultant,lat_orig_consultant,lon_orig_consultant,coord,orig_distance,suggested_consultant_opt_1,suggested_consultant_lat_opt_1,suggested_consultant_lon_opt_1,distance_opt_1,suggested_consultant_opt_2,suggested_consultant_lat_opt_2,suggested_consultant_lon_opt_2,distance_opt_2
893,949,2017-01-11,1178960,1,Nederlands,NL,Slagerij Mortier,False,860.0,"Camille Van der Cruyssenstraat 43, 9850 Deinze, België BE",BE,9850,51.0360509,3.5500411,6,0.0,6.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.0360509, 3.5500411)",25.081569060256555,Evelien Anseele,50.85164129996164,3.22606642611087,30.64838865551052,Evelien Anseele,50.85164129996164,3.22606642611087,30.64838865551052
876,932,2016-12-05,1155811,1,Nederlands,NL,Groenten en Fruit Jan en Lucrece,False,843.0,"Gentpoortstraat 4, 8000 Brugge, België BE",BE,8000,51.2043247,3.2317791,6,0.0,6.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.2043247, 3.2317791)",24.118899148173025,Laura Vancoppernolle,51.33651705578859,3.232179111327944,14.70688212972612,Laura Vancoppernolle,51.33651705578859,3.232179111327944,14.70688212972612
903,959,2017-01-13,1155887,1,Nederlands,NL,Kwaliteitsslagerij Van Den Berghe,False,877.0,"Gistelsesteenweg 204, 8200 Sint-Andries, België BE",BE,8200,51.2011482,3.1986622,6,0.0,6.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.2011482, 3.1986622)",23.667594516809423,Laura Vancoppernolle,51.33651705578859,3.232179111327944,15.240828531950596,Laura Vancoppernolle,51.33651705578859,3.232179111327944,15.240828531950596
907,963,2017-01-13,1155893,1,Nederlands,NL,Bakkerij Kerkhove Assebroek,False,883.0,"Leliestraat 1C, 8310 Assebroek, België BE",BE,8310,51.1982622,3.2401996,6,0.0,6.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.1982622, 3.2401996)",23.50936127293286,Laura Vancoppernolle,51.33651705578859,3.232179111327944,15.391504346377717,Laura Vancoppernolle,51.33651705578859,3.232179111327944,15.391504346377717
839,895,2016-10-27,934355,1,Nederlands,NL,Slagerij Baeke,False,799.0,"Marktplein 16, 9940 Ertvelde, België BE",BE,9940,51.1783075,3.7461949,6,0.0,6.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.1783075, 3.7461949)",43.67220877567141,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,43.67220877567141,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,43.67220877567141
703,762,2016-05-11,900446,1,Nederlands,NL,Carpe Diem Bis,False,653.0,"Wijngaardstraat 8, 8000 Brugge, België BE",BE,8000,51.2022864,3.2252816,6,0.0,6.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.2022864, 3.2252816)",23.855925786641986,Laura Vancoppernolle,51.33651705578859,3.232179111327944,14.941377448249577,Laura Vancoppernolle,51.33651705578859,3.232179111327944,14.941377448249577
676,736,2016-03-29,900390,1,Nederlands,NL,Gerrits Ambacht,False,625.0,"Dorpstraat 61, 8200 Sint-michiels, België BE",BE,8200,51.1874321,3.217058,6,0.0,6.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.1874321, 3.217058)",22.170792139688157,Laura Vancoppernolle,51.33651705578859,3.232179111327944,16.61974074317538,Laura Vancoppernolle,51.33651705578859,3.232179111327944,16.61974074317538
712,771,2016-05-27,900467,1,Nederlands,NL,Restaurant De Beiaard,False,663.0,"Markt 2, 8820 Torhout, België BE",BE,8820,51.0645092,3.1011855,6,0.0,6.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.0645092, 3.1011855)",10.974252009226584,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,10.974252009226584,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,10.974252009226584
713,773,2016-06-07,900471,1,Nederlands,NL,Slagerij Leander,False,665.0,"Lodorp 34, 9880 Lotenhulle, België BE",BE,9880,51.0489252,3.4630332,6,0.0,6.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.0489252, 3.4630332)",19.599059478275834,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,19.599059478275834,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,19.599059478275834
717,777,2016-06-14,900487,1,Nederlands,NL,Sport Vlaanderen Brugge,False,670.0,"Nijverheidsstraat 112, 8310 Assebroek, België BE",BE,8310,51.2061709,3.2423251,6,0.0,6.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.2061709, 3.2423251)",24.400639963681662,Laura Vancoppernolle,51.33651705578859,3.232179111327944,14.518737761378674,Laura Vancoppernolle,51.33651705578859,3.232179111327944,14.518737761378674
738,797,2016-07-05,900538,1,Nederlands,NL,Brood en Banket Cloet,False,694.0,"Dorpsstraat 21, 8200 Sint-michiels, België BE",BE,8200,51.1882947,3.2135608,6,0.0,6.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.1882947, 3.2135608)",22.255377019753816,Laura Vancoppernolle,51.33651705578859,3.232179111327944,16.54135538543167,Laura Vancoppernolle,51.33651705578859,3.232179111327944,16.54135538543167
486,595,2015-10-01,932,1,Nederlands,NL,Bakkerij Kerkhove Torhout,False,510.0,"Ruddervoordestraat 135, 8820 Torhout, België BE",BE,8820,51.0645472,3.1182837,6,0.0,6.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.0645472, 3.1182837)",10.256297068283294,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,10.256297068283294,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,10.256297068283294
505,617,2015-11-25,454125,1,Nederlands,NL,Restaurant Carlito's,False,538.0,"Gistelsesteenweg 483, 8200 Sint-andries, België BE",BE,8200,51.1970469,3.1806862,6,0.0,6.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.1970469, 3.1806862)",23.25326456244942,Laura Vancoppernolle,51.33651705578859,3.232179111327944,15.92729644101806,Laura Vancoppernolle,51.33651705578859,3.232179111327944,15.92729644101806
506,618,2015-11-23,454742,1,Nederlands,NL,Het Hof Van Rembrandt,False,539.0,"Eiermarkt 10, 8000 Brugge, België BE",BE,8000,51.2094325,3.2233321,6,0.0,6.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.2094325, 3.2233321)",24.63977570781768,Laura Vancoppernolle,51.33651705578859,3.232179111327944,14.152074724963281,Laura Vancoppernolle,51.33651705578859,3.232179111327944,14.152074724963281
438,551,2015-07-08,881,1,Nederlands,NL,Bakkerij Huyze Raes,False,465.0,"Astridlaan 70, 8310 Assebroek, België BE",BE,8310,51.1993153,3.2491227,6,0.0,6.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.1993153, 3.2491227)",23.70702116154767,Laura Vancoppernolle,51.33651705578859,3.232179111327944,15.309899938373926,Laura Vancoppernolle,51.33651705578859,3.232179111327944,15.309899938373926
393,503,2015-04-14,837,1,Nederlands,NL,Slagerij Oyaert,False,417.0,"Blankenbergsesteenweg 62, 8000 Brugge, België BE",BE,8000,51.2219245,3.2078455,6,0.0,6.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.2219245, 3.2078455)",25.983364020584837,Laura Vancoppernolle,51.33651705578859,3.232179111327944,12.861401788515067,Laura Vancoppernolle,51.33651705578859,3.232179111327944,12.861401788515067
398,508,2015-04-23,842,1,Nederlands,NL,Keurslagerij Dobbelaere,False,422.0,"Stationstraat 58, 9850 Landegem, België BE",BE,9850,51.0620786,3.5751142,6,0.0,6.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.0620786, 3.5751142)",27.516284879046502,Evelien Anseele,50.85164129996164,3.22606642611087,33.904724940404144,Evelien Anseele,50.85164129996164,3.22606642611087,33.904724940404144
422,531,2015-06-09,1056,1,Nederlands,NL,Slagerij Maertens Marc,False,449.0,"Stalijzerstraat 20, 8000 Brugge, België BE",BE,8000,51.2045934,3.2317036,6,0.0,6.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.2045934, 3.2317036)",24.148194317948498,Laura Vancoppernolle,51.33651705578859,3.232179111327944,14.676999688014428,Laura Vancoppernolle,51.33651705578859,3.232179111327944,14.676999688014428
424,536,2015-06-10,975913,1,Nederlands,NL,Mahu Meat - Slagerij Traiteur Maertens,False,451.0,"Leopold I-laan 98, 8000 Brugge, België BE",BE,8000,51.2140216,3.2078134,6,0.0,6.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.2140216, 3.2078134)",25.104271255823903,Laura Vancoppernolle,51.33651705578859,3.232179111327944,13.733709298872343,Laura Vancoppernolle,51.33651705578859,3.232179111327944,13.733709298872343
326,401,2014-12-17,770,1,Nederlands,NL,Chocolaterie Dumon,False,347.0,"Aartrijkestraat 93, 8820 Torhout, België BE",BE,8820,51.075104,3.0995693,6,0.0,6.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.075104, 3.0995693)",11.97353341762127,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,11.97353341762127,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,11.97353341762127
262,343,2014-09-23,712,1,Nederlands,NL,Keurslager Stefaan en Ann,False,281.0,"Bloemendalestraat 22, 8730 Beernem, België BE",BE,8730,51.1422095,3.3402315,6,0.0,6.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.1422095, 3.3402315)",19.70787516392836,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,19.70787516392836,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,19.70787516392836
274,355,2014-10-21,727,1,Nederlands,NL,Culinaire slagerij David De Loof,False,294.0,"Sint-Godelievestraat 38, 8020 Oostkamp, België BE",BE,8020,51.1616805,3.2625325,6,0.0,6.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.1616805, 3.2625325)",19.75712954488907,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,19.75712954488907,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,19.75712954488907
92,161,2014-02-26,1178708,1,Nederlands,NL,Deolet,False,102.0,"Grote Merestraat 10, 9850 Deinze, België BE",BE,9850,51.070945,3.536968,6,0.0,6.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.070945, 3.536968)",25.312909065184016,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,25.312909065184016,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,25.312909065184016
98,255,2014-04-24,577,1,Nederlands,NL,Bakkerij Gozin,False,108.0,"Bellemstraat 1, 9880 Aalter, België BE",BE,9880,51.0841343,3.4493233,6,0.0,6.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.0841343, 3.4493233)",20.432484808704192,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,20.432484808704192,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,20.432484808704192
100,279,2023-05-26,952,1,Nederlands,NL,Patasjoe,False,111.0,"Gistelse Steenweg 604, 8200 Sint-Andries, België BE",BE,8200,51.1963352,3.1755712,6,6.0,12.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.1963352, 3.1755712)",23.198690313555158,Laura Vancoppernolle,51.33651705578859,3.232179111327944,16.088377802125724,Laura Vancoppernolle,51.33651705578859,3.232179111327944,16.088377802125724
108,135,2014-02-04,587,1,Nederlands,NL,Verhaest bvba,False,119.0,"Ringlaan 37, 8480 Ichtegem, België BE",BE,8480,51.1012897,3.02527,6,0.0,6.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.1012897, 3.02527)",17.58095046339804,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,17.58095046339804,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,17.58095046339804
113,183,2014-03-04,591,1,Nederlands,NL,Bakkerij Schoonvaere,False,124.0,"Zwevezelestraat 7, 8820 Torhout, België BE",BE,8820,51.0605985,3.1086773,6,0.0,6.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.0605985, 3.1086773)",10.305154622732463,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,10.305154622732463,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,10.305154622732463
3141,3198,2024-03-19,1181003,1,Nederlands,NL,Vandewalle Stefaan,False,3597.0,"Betferkerklaan 169, 8200 Brugge, België BE",BE,8200,51.1853968,3.1848688,6,5.0,11.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.1853968, 3.1848688)",21.942899821932635,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,21.942899821932635,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,21.942899821932635
3048,3105,2024-01-29,1181479,1,Nederlands,NL,Vereniging Ruddersstove,False,3729.0,"Ruddershove 4, 8000 Brugge, België BE",BE,8000,51.2232361,3.1921858,6,2.0,8.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.2232361, 3.1921858)",26.131320318165944,Laura Vancoppernolle,51.33651705578859,3.232179111327944,12.908155786016945,Laura Vancoppernolle,51.33651705578859,3.232179111327944,12.908155786016945
3049,3106,2024-01-29,1182297,1,Nederlands,NL,Chocolaterie The Old Chocolate House,False,4131.0,"Mariastraat 1, 8000 Brugge, België BE",BE,8000,51.2062582,3.2230183,6,0.0,6.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.2062582, 3.2230183)",24.285948548676892,Laura Vancoppernolle,51.33651705578859,3.232179111327944,14.50584428537349,Laura Vancoppernolle,51.33651705578859,3.232179111327944,14.50584428537349
3026,3083,2024-01-19,1181091,1,Nederlands,NL,Bakkerij Desoete,False,3649.0,"Calvariebergstraat 40, 8000 Brugge, België BE",BE,8000,51.2191014,3.225875,6,0.0,6.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.2191014, 3.225875)",25.724906728253057,Laura Vancoppernolle,51.33651705578859,3.232179111327944,13.070317703279922,Laura Vancoppernolle,51.33651705578859,3.232179111327944,13.070317703279922
3033,3090,2024-01-19,1182228,1,Nederlands,NL,Decobisc,False,4113.0,"Motestraat 18B, 8850 Ardooie, België BE",BE,8850,50.9744805,3.1979829,6,4.0,10.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(50.9744805, 3.1979829)",1.5614731384724057,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,1.5614731384724057,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,1.5614731384724057
2947,3004,2023-11-14,1182068,1,Nederlands,NL,Patisserie Vanmullem,False,4045.0,"Vlamingstraat 56, 8000 Brugge, België BE",BE,8000,51.2107022,3.2245184,6,15.0,21.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.2107022, 3.2245184)",24.786191326817196,Laura Vancoppernolle,51.33651705578859,3.232179111327944,14.007549475362506,Laura Vancoppernolle,51.33651705578859,3.232179111327944,14.007549475362506
2965,3022,2023-10-10,1181567,1,Nederlands,NL,Woonzorgcentrum Veilige Have,False,3733.0,"Lostraat 28, 9880 Aalter, België BE",BE,9880,51.0810855,3.4500471,6,5.0,11.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.0810855, 3.4500471)",20.30198960691397,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,20.30198960691397,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,20.30198960691397
2987,3044,2023-12-12,1182136,1,Nederlands,NL,Frituur Siske,False,4079.0,"Roeselaarsestraat 26, 8850 Ardooie, België BE",BE,8850,50.9708014,3.1903865,6,3.0,9.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(50.9708014, 3.1903865)",2.0889595409780877,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,2.0889595409780877,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,2.0889595409780877
2983,3040,,1180940,1,Nederlands,NL,Az Sint-Jan Brugge,False,,"Ruddershove 10, 8000 Brugge, België BE",BE,8000,51.2201159,3.1934726,6,23.0,29.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.2201159, 3.1934726)",25.782351288597805,Laura Vancoppernolle,51.33651705578859,3.232179111327944,13.228686552934082,Laura Vancoppernolle,51.33651705578859,3.232179111327944,13.228686552934082
2932,2989,2023-10-30,1182045,1,Nederlands,NL,WZC Westervier,False,4031.0,"Speelpleinlaan 44, 8310 Brugge, België BE",BE,8310,51.2072103,3.2447389,6,8.0,14.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.2072103, 3.2447389)",24.53612419200862,Laura Vancoppernolle,51.33651705578859,3.232179111327944,14.41250349636045,Laura Vancoppernolle,51.33651705578859,3.232179111327944,14.41250349636045
2915,2972,2023-10-11,1181193,1,Nederlands,NL,Bistro Tichelhof,False,3356.0,"Oosteindestraat 36, 9940 Evergem, België BE",BE,9940,51.1022472,3.6684779,6,0.0,6.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.1022472, 3.6684779)",35.16332174936538,Evelien Anseele,50.85164129996164,3.22606642611087,41.74559487715428,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,35.16332174936538
2873,2930,2023-10-04,1181721,1,Nederlands,NL,Centrale Keuken Torhout - AZ Delta,False,3461.0,"Sint-Rembertlaan 21, 8820 Torhout, België BE",BE,8820,51.0703409,3.0956656,6,8.0,14.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.0703409, 3.0956656)",11.721422502336162,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,11.721422502336162,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,11.721422502336162
2687,2744,2023-05-15,1180756,1,Nederlands,NL,Atelier Goûter,False,3292.0,"Hoekestraat 33, 9910 Knesselare, België BE",BE,9910,51.1321939,3.4099078,6,0.0,6.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.1321939, 3.4099078)",21.701327078016458,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,21.701327078016458,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,21.701327078016458
2662,2719,2023-04-18,1180692,1,Nederlands,NL,Vincent.Kitchen,False,3235.0,"Walgracht 1, 9940 Evergem, België BE",BE,9940,51.1405679,3.7566253,6,0.0,6.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.1405679, 3.7566253)",42.48686410125583,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,42.48686410125583,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,42.48686410125583
2548,2605,2023-01-09,1180406,1,Nederlands,NL,Miel Miel,False,2976.0,"Felix D'hoopstraat 107, 8700 Tielt, België BE",BE,8700,50.9981279,3.3376703,6,0.0,6.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(50.9981279, 3.3376703)",9.675718444045593,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,9.675718444045593,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,9.675718444045593
2543,2600,2023-01-04,1180399,1,Nederlands,NL,Sint-Andriesziekenhuis,False,2971.0,"Bruggestraat 84, 8700 Tielt, België BE",BE,8700,51.0023513,3.3234104,6,0.0,6.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.0023513, 3.3234104)",8.752101223961315,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,8.752101223961315,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,8.752101223961315
2696,2753,2023-05-24,1180772,1,Nederlands,NL,Slagerij Neyt,False,3305.0,"Sleidinge-Dorp 105, 9940 Evergem, België BE",BE,9940,51.1362045,3.6797656,6,0.0,6.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.1362045, 3.6797656)",37.39185201541591,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,37.39185201541591,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,37.39185201541591
2727,2784,2023-06-22,1180964,1,Nederlands,NL,Bakkerij De Vreese,False,3547.0,"Geralaan 13, 8310 Sint-kruis, België BE",BE,8310,51.2190472,3.242738,6,0.0,6.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.2190472, 3.242738)",25.826703078525572,Laura Vancoppernolle,51.33651705578859,3.232179111327944,13.089694941336566,Laura Vancoppernolle,51.33651705578859,3.232179111327944,13.089694941336566
2834,2891,2023-09-08,1181910,1,Nederlands,NL,WZC Ter Leenen,False,3934.0,"Graaf van Hoornestraat 26, 9850 Nevele, België BE",BE,9850,51.0342363,3.5436212,6,0.0,6.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.0342363, 3.5436212)",24.59921433484523,Evelien Anseele,50.85164129996164,3.22606642611087,30.178753626924298,Evelien Anseele,50.85164129996164,3.22606642611087,30.178753626924298
2852,2909,2023-09-21,1180880,1,Nederlands,NL,Slager Traiteur Brabo BV,False,3671.0,"Dekenijstraat  28A, 9930 Zomergem, België BE",BE,9930,51.1161575,3.5605749,6,6.0,12.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.1161575, 3.5605749)",28.959692034021025,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,28.959692034021025,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,28.959692034021025
2802,2859,2023-08-12,1181840,1,Nederlands,NL,Slagerij Devriendt,False,3887.0,"Ruddervoordsestraat 83, 8210 Zedelgem, België BE",BE,8210,51.1257309,3.1646573,6,0.0,6.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.1257309, 3.1646573)",15.484670934518483,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,15.484670934518483,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,15.484670934518483
3403,3460,2024-10-23,1183058,1,Nederlands,NL,Filet D'or,False,4629.0,"Langestraat(OW) 27 bus A, 9931 Zomergem, België BE",BE,9931,51.1550008,3.5374814,6,15.0,21.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.1550008, 3.5374814)",30.010058752625046,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,30.010058752625046,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,30.010058752625046
3391,3448,2024-10-16,1183038,1,Nederlands,NL,Jam Jam Confituur,False,4615.0,"Jezuietengoed 15, 9880 Aalter, België BE",BE,9880,51.1121769,3.3996179,6,14.0,20.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.1121769, 3.3996179)",19.598707304494194,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,19.598707304494194,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,19.598707304494194
3438,3495,2024-11-05,1183114,1,Nederlands,NL,Tête Pressée,True,4670.0,"Koningin Asridlaan 100, 8200 sint-michiels, België BE",BE,8200,51.1888895,3.2028128,6,11.0,11.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.1888895, 3.2028128)",22.303834339871166,Laura Vancoppernolle,51.33651705578859,3.232179111327944,16.55146887742719,Laura Vancoppernolle,51.33651705578859,3.232179111327944,16.55146887742719
3344,3401,2024-08-14,1182922,1,Nederlands,NL,Delhaize Brugge Sint-Pieters,False,4539.0,"Blankenbergse Steenweg 144, 8000 Brugge, België BE",BE,8000,51.2271281,3.2068786,6,13.0,19.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.2271281, 3.2068786)",26.560986557276685,Laura Vancoppernolle,51.33651705578859,3.232179111327944,12.297281791418749,Laura Vancoppernolle,51.33651705578859,3.232179111327944,12.297281791418749
3346,3403,2024-09-17,1182925,1,Nederlands,NL,Bonk Frietbistro,False,4541.0,"Diksmuidebaan 210, 8480 Ichtegem, België BE",BE,8480,51.0816888,3.0291863,6,11.0,17.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.0816888, 3.0291863)",15.888856341667646,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,15.888856341667646,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,15.888856341667646
3212,3269,2024-04-30,1182604,1,Nederlands,NL,Chez Mariette,False,4350.0,"Kronemolenstraat 65, 8210 Zedelgem, België BE",BE,8210,51.107417,3.1250044,6,0.0,6.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.107417, 3.1250044)",14.264394727394535,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,14.264394727394535,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,14.264394727394535
3231,3288,2024-05-16,1182646,1,Nederlands,NL,Groenten Evita,False,4394.0,"Kriekestraat 3B, 8740 Pittem, België BE",BE,8740,50.970656,3.2622318,6,13.5,19.5,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(50.970656, 3.2622318)",4.750119089998993,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,4.750119089998993,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,4.750119089998993
3235,3292,2024-05-23,1182679,1,Nederlands,NL,Deprez Frites,False,4398.0,"Venecolaan 44 A, 9880 Aalter, België BE",BE,9880,51.1054238,3.4506128,6,19.0,25.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.1054238, 3.4506128)",21.83030694854775,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,21.83030694854775,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,21.83030694854775
3175,3232,2024-04-05,1182505,1,Nederlands,NL,Lanckriet Peter,False,4263.0,"Ten Briele 14 bus 14, 8200 Brugge, België BE",BE,8200,51.1866216,3.2308779,6,0.0,6.0,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,"(51.1866216, 3.2308779)",22.152065377379955,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,22.152065377379955,Laura Vancoppernolle,51.33651705578859,3.232179111327944,16.676608564763924
